Suburb,Rooms,Type,Price,Method,SellerG,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Year,Month,Day,Weekday,Week
242,2,0,1100000.0,7,227,5.3,3070.0,2.0,1.0,1.0,521.0,136.0,1970.0,6,-37.77882,144.99207,2,11364.0,2017,10,7,5,40
242,3,0,1266000.0,2,155,5.3,3070.0,3.0,2.0,2.0,521.0,163.0,1900.0,6,-37.78122,144.99964,2,11364.0,2017,10,7,5,40
243,4,0,1210000.0,5,131,16.7,3168.0,4.0,2.0,2.0,740.0,136.0,1970.0,21,-37.90397,145.15126,5,902.0,2017,10,7,5,40
244,3,0,1055000.0,2,318,15.4,3131.0,3.0,1.0,4.0,616.0,136.0,1970.0,15,-37.80585,145.1716,0,4973.0,2017,10,7,5,40
244,3,0,1056000.0,2,105,15.4,3131.0,3.0,1.0,2.0,586.0,119.0,1960.0,15,-37.81028,145.17456,0,4973.0,2017,10,7,5,40
245,3,0,1091000.0,2,318,11.2,3046.0,3.0,2.0,2.0,521.0,169.0,2000.0,24,-37.71269,144.92349,2,2651.0,2017,10,7,5,40
245,3,1,580000.0,7,42,11.2,3046.0,3.0,2.0,2.0,521.0,136.0,1970.0,24,-37.8076,145.0078,2,2651.0,2017,10,7,5,40
246,2,0,585000.0,2,364,12.3,3166.0,3.0,2.0,2.0,521.0,136.0,1970.0,21,-37.8076,145.0078,5,3224.0,2017,10,7,5,40
246,2,0,870000.0,0,44,12.3,3166.0,2.0,1.0,1.0,280.0,136.0,1970.0,21,-37.90136,145.08831,5,3224.0,2017,10,7,5,40
247,3,2,876500.0,2,50,12.3,3166.0,3.0,2.0,2.0,521.0,136.0,1970.0,21,-37.8076,145.0078,5,2547.0,2017,10,7,5,40
247,3,0,870000.0,2,364,12.3,3166.0,3.0,1.0,2.0,375.0,136.0,1970.0,21,-37.90368,145.11708,5,2547.0,2017,10,7,5,40
248,4,1,1000000.0,0,50,15.5,3167.0,4.0,2.0,2.0,521.0,180.0,2000.0,12,-37.91289,145.08784,4,3692.0,2017,10,7,5,40
248,4,0,1000000.0,0,364,15.5,3167.0,4.0,2.0,2.0,702.0,174.0,1970.0,12,-37.91383,145.10332,4,3692.0,2017,10,7,5,40
248,4,0,813500.0,2,50,15.5,3167.0,4.0,2.0,2.0,536.0,185.0,1980.0,12,-37.93006,145.08143,4,3692.0,2017,10,7,5,40
249,3,0,870000.0,5,122,43.3,3809.0,3.0,1.0,2.0,1016.0,136.0,1970.0,4,-38.06253,145.40948,1,2768.0,2017,10,7,5,40
253,3,0,987000.0,2,50,21.5,3195.0,3.0,2.0,2.0,678.0,136.0,1970.0,12,-37.99037,145.08642,4,5087.0,2017,10,7,5,40
253,2,2,700000.0,5,50,21.5,3195.0,3.0,2.0,2.0,521.0,136.0,1970.0,12,-37.8076,145.0078,4,5087.0,2017,10,7,5,40
253,3,0,1365000.0,2,50,21.5,3195.0,3.0,2.0,2.0,301.0,138.0,1950.0,12,-37.98639,145.07367,4,5087.0,2017,10,7,5,40
255,3,0,818000.0,2,269,8.5,3044.0,3.0,1.0,2.0,469.0,136.0,1960.0,24,-37.73348,144.9398,2,7485.0,2017,10,7,5,40
255,3,0,870000.0,2,227,8.5,3044.0,3.0,1.0,2.0,650.0,112.0,1950.0,24,-37.72616,144.93781,2,7485.0,2017,10,7,5,40
255,2,1,870000.0,7,227,8.5,3044.0,3.0,2.0,2.0,521.0,136.0,1970.0,24,-37.8076,145.0078,2,7485.0,2017,10,7,5,40
255,2,2,320000.0,0,367,8.5,3044.0,2.0,1.0,1.0,521.0,136.0,1970.0,24,-37.72648,144.94864,2,7485.0,2017,10,7,5,40
255,4,0,800000.0,2,23,8.5,3044.0,3.0,2.0,2.0,521.0,136.0,1970.0,24,-37.8076,145.0078,2,7485.0,2017,10,7,5,40
255,2,0,530000.0,2,227,8.5,3044.0,3.0,2.0,2.0,521.0,136.0,1970.0,24,-37.8076,145.0078,2,7485.0,2017,10,7,5,40
258,3,0,440000.0,2,269,23.8,3335.0,3.0,2.0,2.0,521.0,136.0,1970.0,19,-37.8076,145.0078,6,1490.0,2017,10,7,5,40
259,3,0,435000.0,2,205,14.7,3030.0,3.0,2.0,2.0,521.0,136.0,1970.0,30,-37.8076,145.0078,6,15542.0,2017,10,7,5,40
259,3,0,500500.0,2,173,14.7,3030.0,3.0,2.0,2.0,300.0,126.0,2017.0,30,-37.91375,144.76608,6,15542.0,2017,10,7,5,40
259,4,0,870000.0,1,260,14.7,3030.0,3.0,2.0,2.0,521.0,136.0,1970.0,30,-37.8076,145.0078,6,15542.0,2017,10,7,5,40
259,4,0,1060000.0,5,370,14.7,3030.0,4.0,3.0,2.0,978.0,325.0,2003.0,30,-37.89157,144.7584,6,15542.0,2017,10,7,5,40
259,5,0,940000.0,2,173,14.7,3030.0,5.0,2.0,2.0,529.0,320.0,2009.0,30,-37.90486,144.7436,6,15542.0,2017,10,7,5,40
260,1,2,510000.0,5,50,3.5,3207.0,3.0,2.0,2.0,521.0,136.0,1970.0,18,-37.8076,145.0078,5,8648.0,2017,10,7,5,40
260,2,2,870000.0,7,370,3.5,3207.0,3.0,2.0,2.0,521.0,136.0,1970.0,18,-37.8076,145.0078,5,8648.0,2017,10,7,5,40
260,2,0,1000000.0,7,124,3.5,3207.0,2.0,1.0,0.0,521.0,136.0,1970.0,18,-37.83583,144.94781,5,8648.0,2017,10,7,5,40
260,4,0,2100000.0,7,198,3.5,3207.0,4.0,3.0,2.0,202.0,136.0,1970.0,18,-37.83247,144.94212,5,8648.0,2017,10,7,5,40
261,2,2,725000.0,5,33,4.6,3181.0,3.0,2.0,2.0,521.0,136.0,1970.0,27,-37.8076,145.0078,5,7717.0,2017,10,7,5,40
261,3,1,1727500.0,2,198,4.6,3181.0,3.0,2.0,2.0,521.0,136.0,1970.0,27,-37.8076,145.0078,5,7717.0,2017,10,7,5,40
262,4,0,1331000.0,2,227,8.4,3072.0,4.0,2.0,3.0,655.0,175.0,1920.0,6,-37.73661,145.01725,2,14577.0,2017,10,7,5,40
262,4,1,870000.0,5,185,8.4,3072.0,3.0,2.0,2.0,521.0,136.0,1970.0,6,-37.8076,145.0078,2,14577.0,2017,10,7,5,40
262,2,0,870000.0,2,227,8.4,3072.0,2.0,1.0,2.0,583.0,107.0,1950.0,6,-37.73869,144.98339,2,14577.0,2017,10,7,5,40
262,1,2,409000.0,2,227,8.4,3072.0,3.0,2.0,2.0,521.0,136.0,1970.0,6,-37.8076,145.0078,2,14577.0,2017,10,7,5,40
262,3,0,1020000.0,5,276,8.4,3072.0,3.0,1.0,2.0,521.0,111.0,1920.0,6,-37.73882,145.01303,2,14577.0,2017,10,7,5,40
262,2,1,600000.0,0,370,8.4,3072.0,3.0,2.0,2.0,521.0,136.0,1970.0,6,-37.8076,145.0078,2,14577.0,2017,10,7,5,40
262,3,0,1070000.0,2,155,8.4,3072.0,3.0,1.0,7.0,556.0,136.0,1920.0,6,-37.73164,145.01801,2,14577.0,2017,10,7,5,40
265,3,0,825000.0,2,23,12.0,3073.0,3.0,1.0,0.0,663.0,92.0,1950.0,6,-37.7303,145.02514,2,21650.0,2017,10,7,5,40
265,3,0,780000.0,2,33,12.0,3073.0,3.0,1.0,3.0,627.0,136.0,1970.0,6,-37.70879,144.99905,2,21650.0,2017,10,7,5,40
265,3,2,870000.0,5,205,12.0,3073.0,3.0,2.0,2.0,521.0,136.0,1970.0,6,-37.8076,145.0078,2,21650.0,2017,10,7,5,40
265,3,2,680000.0,2,276,12.0,3073.0,3.0,2.0,1.0,521.0,140.0,2006.0,6,-37.70409,145.02589,2,21650.0,2017,10,7,5,40
265,2,2,350000.0,7,279,12.0,3073.0,3.0,2.0,2.0,521.0,136.0,1970.0,6,-37.8076,145.0078,2,21650.0,2017,10,7,5,40
265,2,0,945000.0,2,227,12.0,3073.0,2.0,1.0,2.0,469.0,90.0,1930.0,6,-37.72502,145.00089,2,21650.0,2017,10,7,5,40
265,4,0,740000.0,2,227,12.0,3073.0,4.0,1.0,2.0,521.0,118.0,1960.0,6,-37.72097,144.98687,2,21650.0,2017,10,7,5,40
265,3,0,700000.0,5,23,12.0,3073.0,3.0,1.0,1.0,533.0,136.0,1970.0,6,-37.71007,144.99773,2,21650.0,2017,10,7,5,40
265,2,0,1090000.0,2,279,12.0,3073.0,2.0,1.0,1.0,642.0,136.0,1970.0,6,-37.72796,144.99933,2,21650.0,2017,10,7,5,40
265,3,2,481000.0,2,227,12.0,3073.0,3.0,2.0,2.0,521.0,136.0,1970.0,6,-37.8076,145.0078,2,21650.0,2017,10,7,5,40
265,2,1,480000.0,5,279,12.0,3073.0,3.0,2.0,2.0,521.0,136.0,1970.0,6,-37.8076,145.0078,2,21650.0,2017,10,7,5,40
265,2,0,762000.0,2,185,12.0,3073.0,3.0,2.0,2.0,521.0,136.0,1970.0,6,-37.8076,145.0078,2,21650.0,2017,10,7,5,40
265,3,0,810000.0,2,318,12.0,3073.0,3.0,1.0,1.0,562.0,136.0,1970.0,6,-37.71014,145.00306,2,21650.0,2017,10,7,5,40
265,1,1,405000.0,5,214,12.0,3073.0,3.0,2.0,2.0,521.0,136.0,1970.0,6,-37.8076,145.0078,2,21650.0,2017,10,7,5,40
266,2,0,931000.0,5,33,2.4,3121.0,2.0,1.0,0.0,98.0,136.0,1999.0,31,-37.82035,145.00285,2,14949.0,2017,10,7,5,40
266,1,2,410000.0,2,91,2.4,3121.0,3.0,2.0,2.0,521.0,136.0,1970.0,31,-37.8076,145.0078,2,14949.0,2017,10,7,5,40
266,3,0,1600000.0,7,155,2.4,3121.0,3.0,1.0,1.0,521.0,136.0,1970.0,31,-37.82046,145.00883,2,14949.0,2017,10,7,5,40
266,2,0,1230000.0,2,74,2.4,3121.0,3.0,2.0,2.0,521.0,136.0,1970.0,31,-37.8076,145.0078,2,14949.0,2017,10,7,5,40
266,2,0,1055000.0,2,155,2.4,3121.0,2.0,1.0,0.0,132.0,68.0,1890.0,31,-37.82105,145.0068,2,14949.0,2017,10,7,5,40
266,3,0,850000.0,7,198,2.4,3121.0,3.0,2.0,0.0,99.0,59.0,1900.0,31,-37.81068,144.99394,2,14949.0,2017,10,7,5,40
266,1,2,511500.0,2,105,2.4,3121.0,3.0,2.0,2.0,521.0,136.0,1970.0,31,-37.8076,145.0078,2,14949.0,2017,10,7,5,40
266,1,2,870000.0,0,279,2.4,3121.0,3.0,2.0,2.0,521.0,136.0,1970.0,31,-37.8076,145.0078,2,14949.0,2017,10,7,5,40
269,3,0,870000.0,0,259,21.3,3135.0,3.0,1.0,2.0,1089.0,127.0,1950.0,17,-37.8179,145.24656,0,4407.0,2017,10,7,5,40
269,4,0,870000.0,0,259,21.3,3135.0,4.0,2.0,1.0,690.0,136.0,1970.0,17,-37.8139,145.25559,0,4407.0,2017,10,7,5,40
269,4,0,870000.0,5,61,21.3,3135.0,4.0,2.0,1.0,864.0,136.0,1970.0,17,-37.81316,145.24407,0,4407.0,2017,10,7,5,40
270,4,0,942000.0,2,155,19.9,3134.0,4.0,1.0,2.0,773.0,131.0,1980.0,15,-37.79259,145.22801,0,3619.0,2017,10,7,5,40
270,3,0,945000.0,2,105,19.9,3134.0,3.0,2.0,2.0,521.0,133.0,1980.0,15,-37.7849,145.24401,0,3619.0,2017,10,7,5,40
271,2,2,510000.0,2,370,7.2,3185.0,3.0,2.0,2.0,521.0,136.0,1970.0,26,-37.8076,145.0078,5,821.0,2017,10,7,5,40
273,3,1,870000.0,5,227,8.9,3084.0,3.0,2.0,2.0,521.0,136.0,1970.0,0,-37.8076,145.0078,0,3540.0,2017,10,7,5,40
273,3,0,1609000.0,2,217,8.9,3084.0,3.0,3.0,2.0,804.0,136.0,1970.0,0,-37.73843,145.06204,0,3540.0,2017,10,7,5,40
273,3,0,805000.0,2,217,8.9,3084.0,3.0,2.0,0.0,521.0,136.0,1970.0,0,-37.74448,145.06955,0,3540.0,2017,10,7,5,40
274,4,0,1755000.0,2,128,23.5,3178.0,4.0,2.0,2.0,521.0,136.0,1970.0,13,-37.92401,145.24915,4,11667.0,2017,10,7,5,40
275,4,0,600000.0,2,367,20.6,3064.0,4.0,2.0,2.0,553.0,170.0,2010.0,11,-37.62988,144.93295,2,5833.0,2017,10,7,5,40
275,4,0,688500.0,2,153,20.6,3064.0,4.0,2.0,2.0,653.0,211.0,2000.0,11,-37.63105,144.92753,2,5833.0,2017,10,7,5,40
275,3,0,500000.0,2,277,20.6,3064.0,3.0,2.0,2.0,521.0,136.0,1970.0,11,-37.62477,144.93237,2,5833.0,2017,10,7,5,40
275,3,0,485000.0,2,277,20.6,3064.0,3.0,2.0,2.0,521.0,136.0,1970.0,11,-37.8076,145.0078,2,5833.0,2017,10,7,5,40
275,4,0,696000.0,2,279,20.6,3064.0,4.0,2.0,2.0,521.0,247.0,2007.0,11,-37.63606,144.91596,2,5833.0,2017,10,7,5,40
277,4,0,2000000.0,5,279,15.2,3191.0,4.0,2.0,2.0,521.0,136.0,1970.0,1,-37.9482,145.00095,5,4497.0,2017,10,7,5,40
279,3,0,570000.0,2,173,15.5,3028.0,3.0,2.0,2.0,530.0,111.0,2000.0,10,-37.87734,144.75504,6,1793.0,2017,10,7,5,40
280,3,0,790000.0,5,236,35.4,3198.0,3.0,1.0,2.0,630.0,131.0,1968.0,7,-38.09995,145.12863,4,8077.0,2017,10,7,5,40
282,3,0,1035000.0,0,152,5.1,3011.0,3.0,2.0,0.0,414.0,136.0,1970.0,16,-37.80409,144.89027,6,2417.0,2017,10,7,5,40
282,3,0,720000.0,0,370,5.1,3011.0,3.0,1.0,0.0,422.0,136.0,1970.0,16,-37.80238,144.88697,6,2417.0,2017,10,7,5,40
282,2,0,817000.0,2,329,5.1,3011.0,2.0,1.0,1.0,256.0,75.0,1900.0,16,-37.80389,144.88711,6,2417.0,2017,10,7,5,40
284,3,0,495000.0,5,224,34.7,3977.0,3.0,1.0,6.0,508.0,508.0,1970.0,7,-38.1185,145.18841,4,2756.0,2017,10,7,5,40
286,2,0,960000.0,0,124,1.9,3205.0,2.0,1.0,2.0,138.0,84.0,1900.0,26,-37.83637,144.94916,5,5943.0,2017,10,7,5,40
287,4,0,621000.0,2,127,20.5,3752.0,4.0,2.0,3.0,640.0,174.0,2004.0,29,-37.63931,145.06568,2,7969.0,2017,10,7,5,40
287,3,0,594000.0,2,23,20.5,3752.0,3.0,1.0,1.0,521.0,118.0,1977.0,29,-37.65437,145.0854,2,7969.0,2017,10,7,5,40
288,3,0,1702000.0,2,370,2.7,3141.0,3.0,2.0,2.0,521.0,136.0,1970.0,18,-37.8076,145.0078,5,14887.0,2017,10,7,5,40
288,2,2,650000.0,7,155,2.7,3141.0,3.0,2.0,2.0,521.0,136.0,1970.0,18,-37.8076,145.0078,5,14887.0,2017,10,7,5,40
288,1,2,870000.0,0,155,2.7,3141.0,3.0,2.0,2.0,521.0,136.0,1970.0,18,-37.8076,145.0078,5,14887.0,2017,10,7,5,40
291,3,2,625000.0,2,385,20.8,3171.0,3.0,2.0,2.0,521.0,136.0,1970.0,9,-37.8076,145.0078,4,7412.0,2017,10,7,5,40
293,2,0,820000.0,2,23,14.0,3021.0,2.0,1.0,1.0,521.0,136.0,1970.0,3,-37.74758,144.79697,6,14042.0,2017,10,7,5,40
293,3,0,610000.0,2,23,14.0,3021.0,3.0,1.0,2.0,521.0,136.0,1974.0,3,-37.75075,144.8179,6,14042.0,2017,10,7,5,40
293,5,0,870000.0,0,23,14.0,3021.0,5.0,2.0,2.0,650.0,136.0,1970.0,3,-37.7447,144.81708,6,14042.0,2017,10,7,5,40
293,3,1,870000.0,4,23,14.0,3021.0,3.0,2.0,1.0,521.0,153.0,2015.0,3,-37.74867,144.82513,6,14042.0,2017,10,7,5,40
295,1,2,870000.0,0,205,5.0,3182.0,3.0,2.0,2.0,521.0,136.0,1970.0,26,-37.8076,145.0078,5,13240.0,2017,10,7,5,40
295,2,2,600000.0,7,364,5.0,3182.0,1.0,1.0,1.0,521.0,136.0,1970.0,26,-37.8601,144.99002,5,13240.0,2017,10,7,5,40
295,2,2,622000.0,2,205,5.0,3182.0,3.0,2.0,2.0,521.0,136.0,1970.0,26,-37.8076,145.0078,5,13240.0,2017,10,7,5,40
296,5,0,950000.0,0,79,8.2,3041.0,5.0,2.0,2.0,521.0,206.0,1972.0,22,-37.71875,144.90726,6,3284.0,2017,10,7,5,40
296,3,2,700000.0,7,227,8.2,3041.0,3.0,1.0,1.0,521.0,136.0,1970.0,22,-37.73425,144.9123,6,3284.0,2017,10,7,5,40
298,5,0,605000.0,5,182,31.7,3429.0,5.0,2.0,2.0,521.0,32.0,1970.0,11,-37.58522,144.69937,6,14092.0,2017,10,7,5,40
298,4,0,548000.0,2,241,31.7,3429.0,4.0,2.0,2.0,521.0,147.0,1975.0,11,-37.58091,144.701,6,14092.0,2017,10,7,5,40
298,3,0,677000.0,5,42,31.7,3429.0,3.0,1.0,2.0,807.0,125.0,1970.0,11,-37.57681,144.72245,6,14092.0,2017,10,7,5,40
298,4,0,515000.0,2,241,31.7,3429.0,4.0,2.0,2.0,521.0,201.0,1980.0,11,-37.57168,144.70152,6,14092.0,2017,10,7,5,40
298,4,0,565000.0,2,182,31.7,3429.0,4.0,2.0,2.0,521.0,136.0,1970.0,11,-37.5842,144.70145,6,14092.0,2017,10,7,5,40
299,2,0,705000.0,2,247,10.5,3020.0,2.0,1.0,1.0,521.0,136.0,1970.0,3,-37.79421,144.83143,6,3755.0,2017,10,7,5,40
299,3,0,645000.0,2,28,10.5,3020.0,3.0,1.0,3.0,482.0,136.0,1970.0,3,-37.79792,144.82654,6,3755.0,2017,10,7,5,40
299,3,0,710000.0,2,33,10.5,3020.0,3.0,1.0,2.0,512.0,136.0,1970.0,3,-37.78026,144.83779,6,3755.0,2017,10,7,5,40
300,3,0,555000.0,2,114,10.5,3020.0,3.0,1.0,0.0,521.0,136.0,1970.0,3,-37.76588,144.84336,6,4217.0,2017,10,7,5,40
301,3,0,700000.0,2,269,10.5,3020.0,3.0,1.0,2.0,695.0,111.0,1970.0,3,-37.78561,144.80739,6,6763.0,2017,10,7,5,40
301,5,0,950000.0,2,96,10.5,3020.0,4.0,2.0,4.0,521.0,333.0,2004.0,3,-37.79773,144.80104,6,6763.0,2017,10,7,5,40
301,4,0,702500.0,2,300,10.5,3020.0,4.0,2.0,2.0,903.0,187.0,2002.0,3,-37.80053,144.80459,6,6763.0,2017,10,7,5,40
302,3,2,1230000.0,2,275,10.2,3127.0,3.0,2.0,2.0,521.0,136.0,1970.0,2,-37.8076,145.0078,5,5457.0,2017,10,7,5,40
302,3,0,1901000.0,2,275,10.2,3127.0,3.0,2.0,2.0,628.0,144.0,1950.0,2,-37.82091,145.09543,5,5457.0,2017,10,7,5,40
302,4,0,870000.0,2,105,10.2,3127.0,4.0,3.0,2.0,675.0,136.0,1970.0,2,-37.82876,145.10577,5,5457.0,2017,10,7,5,40
304,4,0,870000.0,5,287,18.4,3029.0,4.0,2.0,6.0,521.0,145.0,2009.0,30,-37.84487,144.65863,6,10160.0,2017,10,7,5,40
305,3,0,490000.0,2,367,18.0,3037.0,3.0,2.0,2.0,251.0,128.0,2009.0,19,-37.71202,144.75072,6,4242.0,2017,10,7,5,40
305,4,0,690000.0,5,23,18.0,3037.0,4.0,2.0,2.0,663.0,236.0,2005.0,19,-37.715,144.74771,6,4242.0,2017,10,7,5,40
305,4,0,790000.0,2,321,18.0,3037.0,4.0,2.0,2.0,521.0,277.0,1970.0,19,-37.72089,144.74768,6,4242.0,2017,10,7,5,40
305,4,0,695000.0,2,236,18.0,3037.0,4.0,2.0,2.0,655.0,182.0,2004.0,19,-37.70936,144.76098,6,4242.0,2017,10,7,5,40
306,4,0,905000.0,2,23,15.5,3038.0,4.0,3.0,2.0,521.0,136.0,1970.0,3,-37.70765,144.80905,6,5336.0,2017,10,7,5,40
306,5,0,930000.0,0,264,15.5,3038.0,3.0,2.0,2.0,521.0,136.0,1970.0,3,-37.8076,145.0078,6,5336.0,2017,10,7,5,40
308,5,0,870000.0,0,155,15.5,3106.0,5.0,3.0,2.0,521.0,136.0,1970.0,15,-37.77127,145.14953,0,6202.0,2017,10,7,5,40
309,4,1,870000.0,5,358,12.4,3107.0,3.0,2.0,2.0,521.0,136.0,1970.0,15,-37.8076,145.0078,0,5420.0,2017,10,7,5,40
311,2,2,316000.0,2,23,15.3,3074.0,3.0,2.0,2.0,521.0,136.0,1970.0,29,-37.8076,145.0078,2,7955.0,2017,10,7,5,40
311,2,2,312000.0,2,370,15.3,3074.0,3.0,2.0,2.0,521.0,136.0,1970.0,29,-37.8076,145.0078,2,7955.0,2017,10,7,5,40
311,3,0,907500.0,5,23,15.3,3074.0,3.0,1.0,4.0,738.0,136.0,1970.0,29,-37.677,145.01209,2,7955.0,2017,10,7,5,40
311,2,2,770000.0,2,104,15.3,3074.0,3.0,2.0,2.0,521.0,136.0,1970.0,29,-37.8076,145.0078,2,7955.0,2017,10,7,5,40
312,3,0,1500000.0,7,227,7.0,3071.0,3.0,1.0,6.0,664.0,179.0,1915.0,6,-37.7602,145.00535,2,8870.0,2017,10,7,5,40
312,2,0,1266000.0,2,74,7.0,3071.0,2.0,1.0,2.0,521.0,136.0,1970.0,6,-37.75499,144.99016,2,8870.0,2017,10,7,5,40
312,3,1,710000.0,0,364,7.0,3071.0,3.0,2.0,2.0,521.0,136.0,2017.0,6,-37.76107,145.02639,2,8870.0,2017,10,7,5,40
312,3,1,870000.0,4,279,7.0,3071.0,3.0,2.0,2.0,521.0,136.0,1970.0,6,-37.8076,145.0078,2,8870.0,2017,10,7,5,40
313,2,2,550000.0,0,327,4.1,3142.0,3.0,2.0,2.0,521.0,136.0,1970.0,27,-37.8076,145.0078,5,7217.0,2017,10,7,5,40
313,3,2,1110000.0,0,155,4.1,3142.0,3.0,2.0,2.0,521.0,136.0,1970.0,27,-37.8076,145.0078,5,7217.0,2017,10,7,5,40
315,4,0,667000.0,2,370,18.4,3029.0,4.0,2.0,2.0,601.0,226.0,2013.0,19,-37.83909,144.70557,6,5811.0,2017,10,7,5,40
315,3,0,485000.0,2,370,18.4,3029.0,3.0,2.0,2.0,521.0,127.0,2008.0,19,-37.84758,144.71778,6,5811.0,2017,10,7,5,40
316,3,0,647000.0,2,153,12.9,3043.0,3.0,1.0,1.0,529.0,136.0,1970.0,3,-37.69964,144.87718,6,3296.0,2017,10,7,5,40
316,3,0,870000.0,0,153,12.9,3043.0,3.0,1.0,1.0,521.0,152.0,1975.0,3,-37.70431,144.87336,6,3296.0,2017,10,7,5,40
319,4,0,1020000.0,0,279,17.2,3133.0,4.0,2.0,2.0,521.0,136.0,1970.0,28,-37.85202,145.17336,0,4280.0,2017,10,7,5,40
319,5,0,870000.0,5,279,17.2,3133.0,5.0,2.0,2.0,521.0,136.0,1970.0,28,-37.85724,145.19474,0,4280.0,2017,10,7,5,40
323,3,0,975000.0,5,131,14.7,3152.0,3.0,1.0,2.0,521.0,136.0,1970.0,13,-37.83901,145.22074,0,5424.0,2017,10,7,5,40
323,4,0,1065800.0,5,23,14.7,3152.0,4.0,2.0,2.0,874.0,144.0,1980.0,13,-37.86416,145.23162,0,5424.0,2017,10,7,5,40
324,3,0,935000.0,2,318,14.7,3152.0,3.0,2.0,2.0,521.0,136.0,1970.0,13,-37.87993,145.24154,0,7082.0,2017,10,7,5,40
326,5,0,1015000.0,2,370,19.9,3134.0,5.0,2.0,2.0,521.0,197.0,1980.0,17,-37.77752,145.24312,0,1595.0,2017,10,7,5,40
328,2,0,870000.0,0,23,14.5,3087.0,2.0,1.0,2.0,521.0,136.0,1970.0,0,-37.71433,145.07624,2,2329.0,2017,10,7,5,40
328,3,0,920000.0,2,23,14.5,3087.0,3.0,1.0,5.0,521.0,136.0,1970.0,0,-37.71183,145.07748,2,2329.0,2017,10,7,5,40
328,3,0,1035000.0,2,279,14.5,3087.0,3.0,2.0,2.0,664.0,134.0,1952.0,0,-37.70595,145.08493,2,2329.0,2017,10,7,5,40
329,4,0,806000.0,2,23,14.5,3087.0,4.0,2.0,2.0,534.0,154.0,1990.0,0,-37.69368,145.08811,2,1442.0,2017,10,7,5,40
331,3,0,458000.0,2,279,14.7,3030.0,3.0,1.0,1.0,521.0,102.0,1990.0,30,-37.90209,144.63651,6,16166.0,2017,10,7,5,40
331,3,0,582000.0,2,23,14.7,3030.0,3.0,2.0,2.0,695.0,126.0,1930.0,30,-37.89843,144.6448,6,16166.0,2017,10,7,5,40
331,3,0,439500.0,2,124,14.7,3030.0,3.0,1.0,1.0,300.0,136.0,1970.0,30,-37.89489,144.64101,6,16166.0,2017,10,7,5,40
331,2,2,870000.0,5,173,14.7,3030.0,3.0,2.0,2.0,521.0,136.0,1970.0,30,-37.8076,145.0078,6,16166.0,2017,10,7,5,40
331,3,0,550000.0,2,279,14.7,3030.0,3.0,2.0,2.0,580.0,0.0,1980.0,30,-37.90136,144.66925,6,16166.0,2017,10,7,5,40
333,2,0,870000.0,5,152,6.4,3012.0,2.0,2.0,2.0,521.0,136.0,1970.0,16,-37.79105,144.86707,6,5058.0,2017,10,7,5,40
333,1,2,240000.0,0,152,6.4,3012.0,3.0,2.0,2.0,521.0,136.0,1970.0,16,-37.8076,145.0078,6,5058.0,2017,10,7,5,40
334,1,2,850000.0,2,8,3.1,3003.0,3.0,2.0,2.0,521.0,136.0,1970.0,18,-37.8076,145.0078,2,2230.0,2017,10,7,5,40
334,2,2,569500.0,2,227,3.1,3003.0,3.0,2.0,2.0,521.0,136.0,1970.0,18,-37.8076,145.0078,2,2230.0,2017,10,7,5,40
334,3,0,1654000.0,2,227,3.1,3003.0,3.0,2.0,0.0,521.0,136.0,1970.0,18,-37.80538,144.94471,2,2230.0,2017,10,7,5,40
335,3,1,620000.0,2,23,16.5,3049.0,3.0,2.0,2.0,521.0,136.0,1970.0,11,-37.8076,145.0078,2,2474.0,2017,10,7,5,40
336,4,0,870000.0,7,105,16.7,3150.0,4.0,2.0,2.0,649.0,136.0,1970.0,21,-37.90531,145.17082,4,7392.0,2017,10,7,5,40
336,4,0,1560000.0,0,131,16.7,3150.0,4.0,2.0,2.0,1084.0,136.0,1970.0,21,-37.90352,145.18407,4,7392.0,2017,10,7,5,40
340,3,0,1760000.0,2,124,6.8,3016.0,3.0,1.0,2.0,535.0,125.0,1950.0,10,-37.86205,144.88557,6,6380.0,2017,10,7,5,40
340,3,0,1235000.0,2,275,6.8,3016.0,3.0,2.0,2.0,521.0,136.0,1970.0,10,-37.8076,145.0078,6,6380.0,2017,10,7,5,40
340,4,0,870000.0,5,124,6.8,3016.0,4.0,3.0,4.0,1012.0,283.0,1880.0,10,-37.85507,144.88898,6,6380.0,2017,10,7,5,40
342,3,0,870000.0,2,370,4.6,3181.0,3.0,2.0,1.0,521.0,0.0,1997.0,26,-37.8513,144.98476,5,4380.0,2017,10,7,5,40
342,1,2,870000.0,7,198,4.6,3181.0,3.0,2.0,2.0,521.0,136.0,1970.0,26,-37.8076,145.0078,5,4380.0,2017,10,7,5,40
343,3,1,478000.0,2,370,25.5,3750.0,3.0,2.0,2.0,162.0,150.0,2011.0,29,-37.62134,145.02416,2,2940.0,2017,10,7,5,40
343,5,0,782000.0,5,127,25.5,3750.0,3.0,2.0,2.0,521.0,136.0,1970.0,29,-37.8076,145.0078,2,2940.0,2017,10,7,5,40
345,4,0,669000.0,5,370,27.2,3024.0,3.0,2.0,2.0,521.0,136.0,1970.0,30,-37.8076,145.0078,6,5262.0,2017,10,7,5,40
345,3,0,457000.0,2,370,27.2,3024.0,3.0,1.0,1.0,555.0,103.0,1980.0,30,-37.8928,144.62336,6,5262.0,2017,10,7,5,40
